TIMESTAMP_1,Ta_1_1_1,RH_1_1_1,Rg_1_1_1,Lwin_1_1_1,Lwout_1_1_1,Swin_1_1_1,Swout_1_1_1,P_1_1_1
yyyy-mm-dd HHMM,C,%,W+1m-2,W+1m-2,W+1m-2,W+1m-2,W+1m-2,mm
2023-06-14 0630,8.5,98.22384138,199.51,316.97,352.6,199.51,41.43,0
2023-06-14 0700,10.96,97.10871332,277.04,289.86,369.1,277.04,59.85,0
2023-06-14 0730,13.59,96.02691297,340.26,289.9,386.2,340.26,80.04,0
2023-06-14 0800,15.41,95.49384706,417.32,294.24,402.43,417.32,95.37,0
2023-06-14 0830,17.1,95.03009128,494.57,298.56,416.63,494.57,110.92,0
2023-06-14 0900,18.46,94.5481261,566.85,302.09,428.85,566.85,125.85,0
2023-06-14 0930,19.48,93.8302464,635.3,304.6,436.56,635.3,139.18,0
2023-06-14 1000,19.75,93.49732462,699.82,305.63,442.39,699.82,150.86,0
2023-06-14 1030,20.05,93.36301295,757.46,305.97,452.84,757.46,160.84,0
2023-06-14 1100,20.56,93.29705127,803.67,307.83,461.29,803.67,167.76,0
2023-06-14 1130,20.89,93.06007542,841.39,308.24,470.38,841.39,173.49,0
2023-06-14 1200,21.13,93.12979772,867.09,310.57,475.96,867.09,176.28,0
2023-06-14 1230,21.48,93.04371467,888.9,312.48,477.82,888.9,181.24,0
2023-06-14 1300,21.57,92.87523034,894.75,312.19,480.55,894.75,182.93,0
2023-06-14 1330,22.06,92.88541631,891.16,314.23,484.34,891.16,181.15,0
2023-06-14 1400,22.53,92.63940504,877.08,314.16,484.53,877.08,179.63,0
2023-06-14 1430,22.97,92.76446333,858.02,316.4,484.01,858.02,174.97,0
2023-06-14 1500,23.08,92.61605492,831.14,316.72,483.3,831.14,171.57,0
2023-06-14 1530,23.43,92.57199461,786.74,317.07,479.89,786.74,164.13,0
2023-06-14 1600,23.49,92.4738978,735.08,316.61,474.24,735.08,154.88,0
2023-06-14 1630,23.75,92.3948481,685.24,315.78,465.46,685.24,144.86,0.2
2023-06-14 1700,23.89,92.4508923,615.14,316.79,462.37,615.14,132.45,0
2023-06-14 1730,23.83,92.48195404,543.38,317.15,453.05,543.38,119.83,0
2023-06-14 1800,23.71,92.51080489,468.32,316.71,443.93,468.32,105.96,0
2023-06-14 1830,23.55,92.55391486,389.3,317.04,435.16,389.3,89.96,0
2023-06-14 1900,23.28,92.55700319,317.46,316.54,426.38,317.46,75.05,0
2023-06-14 1930,22.91,92.63511396,246.21,315.54,417.97,246.21,59.62,0
2023-06-14 2000,22.34,92.904511,176.44,316.41,409.62,176.44,43.1,0
2023-06-14 2030,21.05,93.65707232,110.71,316.52,397.76,110.71,25.95,0
2023-06-14 2100,18.95,94.57914515,55.3,314.21,381.36,55.3,11.41,0
2023-06-14 2130,16.21,95.54828081,15.45,309.83,365.66,15.45,1.36,0
2023-06-14 2200,13.69,96.4188388,0,306.52,354.06,0,-1.07,0
2023-06-14 2230,11.27,97.52067877,0,303.32,345.54,0,0.26,0
2023-06-14 2300,10.11,98.12417508,0,301.63,341.05,0,0.54,0
2023-06-14 2330,8.51,98.87944408,0,299.29,337.51,0,-0.09,0
2023-06-15 0000,7.9,99.27487283,0,296.77,334.04,0,-0.1,0
2023-06-15 0030,7.13,99.42610849,0,301.06,332.98,0,0.11,0
2023-06-15 0100,6.17,99.86549022,0,306.59,332.62,0,0.25,0
2023-06-15 0130,5.65,99.74541831,0,310.75,331.89,0,0.15,0
2023-06-15 0200,4.69,99.80051162,0,311.31,329.95,0,0.47,0
2023-06-15 0230,4.54,99.98361912,0,314.09,330.04,0,0.13,0
2023-06-15 0300,3.94,99.83933383,0,312.88,327.85,0,1.06,0
2023-06-15 0330,3.58,99.90335847,0,313.34,327.24,0,0.49,0
2023-06-15 0400,3.43,99.96759597,0.39,313.24,326.35,0.39,1.17,0
2023-06-15 0430,3.55,99.68609575,8.46,313.08,325.99,8.46,2.81,0
2023-06-15 0500,2.9,99.79600262,35.43,312.6,327.27,35.43,8.73,0
2023-06-15 0530,4.94,99.61521576,78.16,316.77,335.03,78.16,16.72,0
2023-06-15 0600,7.18,99.27570416,130.61,322.01,345.49,130.61,27.1,0
2023-06-15 0630,10.03,98.32963814,186.73,326.69,359.04,186.73,39.45,0
2023-06-15 0700,12.33,97.40493947,249.39,309.67,375.27,249.39,55.67,0
2023-06-15 0730,15.53,96.16719873,318.86,304.94,393.87,318.86,76.47,0
2023-06-15 0800,17.96,95.00660672,392.11,310.02,410.74,392.11,91.83,0
2023-06-15 0830,19.38,94.44132571,464.01,314.13,423.22,464.01,105.24,0
2023-06-15 0900,20.17,94.42702388,533.84,316.73,435.31,533.84,119.7,0
2023-06-15 0930,21.29,94.15025909,602.64,320.31,446.35,602.64,132.38,0
2023-06-15 1000,21.88,94.0207736,665.2,322.43,454.69,665.2,143.39,0
2023-06-15 1030,22.85,93.90781903,717.52,325.79,466.73,717.52,152.82,0
2023-06-15 1100,23.43,93.66704586,757.45,334.32,475.31,757.45,159.89,0
2023-06-15 1130,23.56,93.31476105,692.43,339.11,469.9,692.43,145.92,0
2023-06-15 1200,23.12,93.52557255,411,344.59,448.35,411,79.88,0
2023-06-15 1230,24.23,93.24214248,905.1,340.98,487.91,905.1,191.1,0
2023-06-15 1300,24.31,93.20474059,819.51,345.36,486.39,819.51,171.88,0
2023-06-15 1330,24.81,93.21885901,930.27,349.43,497.36,930.27,197.65,0
2023-06-15 1400,25,93.07372289,908.9,343.17,500.05,908.9,192.25,0
2023-06-15 1430,25.24,93.05325942,768.32,350.2,488.18,768.32,161.77,0
2023-06-15 1500,25.22,93.0402486,631.08,355.82,480.43,631.08,133.28,0
2023-06-15 1530,25.44,92.85215207,681.33,351.11,481.51,681.33,146.93,0
2023-06-15 1600,25.09,93.01772884,447.41,351.29,461.61,447.41,92.12,0
2023-06-15 1630,25.75,92.85664758,579.23,365.36,477.63,579.23,125.39,0
2023-06-15 1700,24.81,93.20396279,351.81,346.45,446.56,351.81,74.4,0
2023-06-15 1730,25.56,92.90014883,490.06,350.02,463.92,490.06,108.48,0
2023-06-15 1800,25.82,92.86742574,489.22,353.68,463.16,489.22,112.23,0
2023-06-15 1830,25.02,93.17488917,300.13,346.98,442.77,300.13,68.49,0
2023-06-15 1900,23.79,94.03170156,201.69,335.42,427.09,201.69,44.6,0
2023-06-15 1930,24.79,93.47770011,239.17,341.46,432.28,239.17,59.53,0
2023-06-15 2000,23.93,93.87132883,152.84,333.16,418.81,152.84,37.81,0
2023-06-15 2030,21.77,94.95798809,92.73,330.4,404.37,92.73,21.83,0
2023-06-15 2100,19.81,95.54186943,49.24,328.76,390.75,49.24,11.05,0
2023-06-15 2130,17.75,96.7302306,15.07,326.7,378.16,15.07,2.35,0
2023-06-15 2200,16.03,97.2299562,0,325.05,367.14,0,-0.7,0
2023-06-15 2230,14.03,98.25897157,0,321.14,360.6,0,-0.46,0
2023-06-15 2300,12.21,98.8860119,0,316.37,354.64,0,-0.38,0
2023-06-15 2330,11.47,99.16877401,0,313.96,350.25,0,-0.34,0
2023-06-16 0000,9.82,99.72773269,0,312.63,347.59,0,-0.52,0
2023-06-16 0030,10,99.78941689,0,323.83,350.33,0,0.57,0
2023-06-16 0100,9.81,99.61417085,0,329.41,349.17,0,0.88,0
2023-06-16 0130,8.66,99.69340147,0,331.12,347.35,0,0.45,0
2023-06-16 0200,7.95,99.93907072,0,331.4,345.99,0,0.17,0
2023-06-16 0230,7.82,99.89903224,0,333.58,346.68,0,-0.6,0
2023-06-16 0300,7.88,99.90478947,0,335.05,346.42,0,0.54,0
2023-06-16 0330,7.81,99.98576249,0,334.81,346.16,0,0.58,0
2023-06-16 0400,7.58,99.8433333,0.01,333.43,345.03,0.01,0.06,0
2023-06-16 0430,7.8,99.50578957,7.62,331.1,343.61,7.62,2.04,0
2023-06-16 0500,6.19,100,34.34,329.51,344.3,34.34,7.11,0
2023-06-16 0530,8.23,99.431005,79.91,329.87,349.24,79.91,17.01,0
2023-06-16 0600,10.83,99.14297055,128.42,335.99,360.08,128.42,26.8,0
2023-06-16 0630,12.89,98.49647957,186.67,339.74,372.59,186.67,38.47,0
2023-06-16 0700,15.34,97.6223431,250.59,323.83,388,250.59,55.09,0
2023-06-16 0730,18.44,96.47677022,319.52,316.42,404.51,319.52,74.98,0
2023-06-16 0800,21.26,95.39418388,381.99,321.48,421.33,381.99,89.46,0
2023-06-16 0830,22.48,94.70156145,456.43,325.65,435.41,456.43,102.61,0
2023-06-16 0900,23.56,94.25752744,528.76,329.5,448.13,528.76,116.47,0
2023-06-16 0930,24.16,94.00849727,594.74,332.59,459.06,594.74,128.74,0
2023-06-16 1000,24.84,93.60633733,652.16,334.24,468.55,652.16,138.72,0
2023-06-16 1030,24.95,93.79462493,729.85,340.33,479.42,729.85,155.09,0
2023-06-16 1100,25.42,93.18130276,858.19,353.99,494.39,858.19,185.98,0
2023-06-16 1130,25.79,93.01343649,789.53,358.1,493.63,789.53,165.73,0
2023-06-16 1200,25.61,93.02680336,940.97,350.87,501.76,940.97,200.37,0
2023-06-16 1230,26.03,92.97553077,936.25,350.54,506.86,936.25,197.9,0
2023-06-16 1300,26.23,92.96229498,738.51,369.31,498.07,738.51,154.48,0
2023-06-16 1330,25.15,93.06270051,304.55,367.12,452.07,304.55,59.41,0
2023-06-16 1400,26.26,92.86758424,803.35,352.29,494.87,803.35,169.13,0
2023-06-16 1430,26.86,92.90341271,881.1,351.79,508.23,881.1,183.35,0
2023-06-16 1500,26.77,92.8845236,795.3,354.09,500.03,795.3,166.71,0
2023-06-16 1530,26.25,93.01301469,550.59,370.82,477.12,550.59,115.87,0
2023-06-16 1600,26.18,92.95531945,498.77,358.94,469.57,498.77,104.61,0
2023-06-16 1630,27.54,92.70827864,682.96,359.02,490.5,682.96,151.04,0
2023-06-16 1700,27.21,92.77615634,583.95,378.41,482.58,583.95,128.38,0
2023-06-16 1730,26.61,92.99996835,468.54,374.87,471.79,468.54,104.55,0
2023-06-16 1800,25.45,93.39320052,155.06,364.07,436.89,155.06,29.69,0
2023-06-16 1830,24.29,94.4417894,147.33,348.36,427.9,147.33,29.69,0
2023-06-16 1900,25.29,93.83938878,220.13,342.59,434.85,220.13,51.17,0
2023-06-16 1930,25.5,93.55436824,201.6,342.15,429.84,201.6,48.19,0
2023-06-16 2000,25.03,93.78861098,135.27,341.2,421.46,135.27,30.65,0
2023-06-16 2030,21.52,95.53516916,76.11,337.41,405.35,76.11,16.31,0
2023-06-16 2100,20.02,96.25085588,46.69,335.76,394.21,46.69,10.66,0
2023-06-16 2130,18.57,96.90268976,17.98,339.27,384.72,17.98,3.88,0
2023-06-16 2200,16.35,97.782436,1.06,347.96,378.9,1.06,-0.17,0
2023-06-16 2230,15.82,97.96702821,0,353.29,378.26,0,-0.17,0
2023-06-16 2300,14.51,98.51064654,0,345.28,373.34,0,-0.45,0
2023-06-16 2330,13.45,98.89833939,0,337.36,367.66,0,-0.22,0
2023-06-17 0000,12.95,99.01089865,0,327.26,361.59,0,-0.24,0
2023-06-17 0030,12.17,99.42575447,0,327.26,358.23,0,-0.58,0
2023-06-17 0100,11.49,99.52384616,0,333.9,356.43,0,0.25,0
2023-06-17 0130,11.6,99.55633756,0,343.96,359.13,0,0.51,0
2023-06-17 0200,10.46,99.70104254,0,342.13,357.11,0,0.19,0
2023-06-17 0230,10.39,99.82281003,0,341.71,355.98,0,0.45,0
2023-06-17 0300,9.94,99.84310329,0,343.07,356.05,0,-0.48,0
2023-06-17 0330,9.59,99.81398929,0,345.34,355.46,0,0.67,0
2023-06-17 0400,9.67,99.891221,0.21,346.84,355.88,0.21,0.33,0
2023-06-17 0430,9.44,99.96968376,5.04,344.59,355.88,5.04,1.06,0
2023-06-17 0500,9.19,99.86142826,19,338.73,354.46,19,4.01,0
2023-06-17 0530,9.72,99.55316618,76.76,338.34,357.83,76.76,17.31,0
2023-06-17 0600,11.51,99.4641329,136.29,342.7,368.69,136.29,29.63,0
2023-06-17 0630,13.86,98.40658987,196.32,339.41,381.12,196.32,43.73,0
2023-06-17 0700,16.24,97.34760267,265.12,324.29,397.05,265.12,62.79,0
2023-06-17 0730,18.59,96.52273246,335.36,328.42,412.22,335.36,79.74,0
2023-06-17 0800,20.39,95.94398063,429.01,333.54,428.88,429.01,99.59,0
2023-06-17 0830,21.98,95.2084381,458.79,344.55,439.58,458.79,103.32,0
2023-06-17 0900,22.65,95.08283773,413.65,361.58,443.76,413.65,91.86,0
2023-06-17 0930,23.2,94.92549369,393.25,368.93,448.94,393.25,84.88,0
2023-06-17 1000,23.51,94.76224117,356.61,374.02,447.56,356.61,77.26,0
2023-06-17 1030,24.05,94.66068633,425.15,364.76,453.06,425.15,90.19,0
2023-06-17 1100,25.46,94.40682588,820.61,358.65,490.1,820.61,175.68,0
2023-06-17 1130,25.62,94.10740481,658.35,362.16,482.58,658.35,135.56,0
2023-06-17 1200,25.95,93.60393131,745.93,357.57,489.09,745.93,155,0
2023-06-17 1230,26.41,93.45175808,807.13,366.25,497.75,807.13,168.71,0
2023-06-17 1300,26.27,93.34633927,590.31,374.8,485.1,590.31,121.73,0
2023-06-17 1330,26.39,93.64382884,770.05,377.55,493.35,770.05,161.29,0
2023-06-17 1400,26.54,93.50691327,832.53,381.18,502.82,832.53,175.4,0
2023-06-17 1430,26.55,93.41569083,598.53,391.27,488.71,598.53,126.3,0
2023-06-17 1500,22.37,95.20536134,167.8,394.53,430.98,167.8,35.23,0.1
2023-06-17 1530,18.99,97.12349277,143.67,389.49,405.28,143.67,33.3,0.4
2023-06-17 1600,20.3,96.13153942,231.6,383.74,413.88,231.6,45.13,0
2023-06-17 1630,22.02,95.75860451,289.38,376.72,430.8,289.38,55.18,0
2023-06-17 1700,23.62,95.16171718,212.63,379.56,431.7,212.63,41.14,0
2023-06-17 1730,22.96,96.17057264,161.76,382.88,427.81,161.76,32.02,0
2023-06-17 1800,23.39,96.44736237,343.1,374.49,439.82,343.1,74.55,0
2023-06-17 1830,24.65,94.95569426,289.27,348.96,437.8,289.27,61.63,0
2023-06-17 1900,23.71,95.7195331,146.51,363.97,425.51,146.51,31.07,0
2023-06-17 1930,23.32,96.45807062,90.4,380.47,423.54,90.4,17.84,0
2023-06-17 2000,22.13,96.97614534,62.97,375.82,417.02,62.97,12.37,0
2023-06-17 2030,21.23,97.29296084,28.65,378.61,409.53,28.65,5.49,0
2023-06-17 2100,19.77,98.44885731,13.31,380.49,403.34,13.31,2.3,0
2023-06-17 2130,19.35,98.71093454,9.3,375.61,399,9.3,2.17,0
2023-06-17 2200,18.35,99.13037521,0.09,379.78,395.55,0.09,-0.17,0
2023-06-17 2230,18.13,98.8591042,0,374.77,393.2,0,0.37,0
2023-06-17 2300,17.79,99.01698391,0,361.88,385.7,0,-0.49,0
2023-06-17 2330,17.02,98.94448489,0,361.63,383.89,0,0.19,0
2023-06-18 0000,16.41,98.76199374,0,350.32,379.29,0,0.08,0
2023-06-18 0030,15.57,98.75797098,0,331.75,370.12,0,-0.38,0
2023-06-18 0100,14.68,98.96791023,0,326.88,364.78,0,0.06,0
2023-06-18 0130,14.41,98.93811066,0,328.75,362.95,0,0.13,0
2023-06-18 0200,13.33,99.0956037,0,328.16,360.98,0,-0.01,0
2023-06-18 0230,13.28,99.08282945,0,338.68,363.26,0,0.27,0
2023-06-18 0300,13.6,98.89124732,0,354.53,368.95,0,0.86,0
2023-06-18 0330,15.25,97.53114108,0.02,356.67,374.73,0.02,1.4,0
2023-06-18 0400,14.95,97.42883822,0,350.99,373.19,0,-0.15,0
2023-06-18 0430,14.13,98.02961872,7.03,357.48,374.57,7.03,1.69,0
2023-06-18 0500,14.36,97.84732029,21.3,349.64,375.97,21.3,4.93,0
2023-06-18 0530,14.52,97.79344805,55.31,346.86,379.49,55.31,12.74,0
2023-06-18 0600,14.91,97.55210491,110.32,325.29,381.95,110.32,25.47,0
2023-06-18 0630,15.76,97.07012579,189.32,323.43,389.46,189.32,45.37,0
2023-06-18 0700,16.01,96.93811797,254.48,323.45,394.09,254.48,60.41,0
2023-06-18 0730,16.6,96.75040658,258.3,327.93,400.26,258.3,56.99,0
2023-06-18 0800,17.62,96.34430246,375.31,323.52,408.9,375.31,86.07,0
2023-06-18 0830,18.29,96.04904774,409.61,333.6,415.89,409.61,91.46,0
2023-06-18 0900,18.19,96.07631342,325.28,351.27,413.35,325.28,67.82,0
2023-06-18 0930,19.19,95.81280884,487.26,347.19,427.53,487.26,104.88,0
2023-06-18 1000,20.12,95.62968717,519.13,343.76,433.84,519.13,110.67,0
2023-06-18 1030,20.72,95.35060542,593.5,366.14,447.51,593.5,124.92,0
2023-06-18 1100,20.23,95.48535294,317.12,375.68,428.48,317.12,65.36,0
2023-06-18 1130,20.38,95.55693071,301.78,372.02,429.41,301.78,61.54,0
2023-06-18 1200,21.15,95.58732259,728.23,346.75,459.52,728.23,149.73,0
2023-06-18 1230,21.51,95.4888091,797.7,366.1,473.01,797.7,165.72,0
2023-06-18 1300,20.14,95.86644368,208.64,378.18,426.59,208.64,41.77,0
2023-06-18 1330,19.34,96.09327768,139.89,379.06,414.55,139.89,28.68,0
2023-06-18 1400,19.25,96.42848026,247.7,372.82,417.74,247.7,52.4,0
2023-06-18 1430,19.95,96.19442271,539.08,346.72,441.25,539.08,110.84,0
2023-06-18 1500,21.12,95.40157208,762.24,340.9,465.31,762.24,158.55,0
2023-06-18 1530,21.49,95.10349252,703.69,339.42,465.34,703.69,146.72,0
2023-06-18 1600,21.96,94.84577972,635.21,341.46,462.88,635.21,132.79,0
2023-06-18 1630,22.21,94.4634382,616.57,344.98,461.68,616.57,131.58,0
2023-06-18 1700,21.9,94.36684724,405.29,351.78,445.94,405.29,85.85,0
2023-06-18 1730,21.62,94.29331572,331.98,345.25,436.24,331.98,70.9,0
2023-06-18 1800,21.35,94.00439474,236.68,336.83,426.03,236.68,50.14,0
2023-06-18 1830,20.85,94.72343203,153.71,337.38,417.14,153.71,31.59,0
2023-06-18 1900,20.52,95.13460921,186.85,331.62,415.54,186.85,42.23,0
2023-06-18 1930,20.73,95.03209026,184.16,329.64,414.44,184.16,42.73,0
2023-06-18 2000,20.73,95.09938011,147.11,336.45,411.5,147.11,34.09,0
2023-06-18 2030,20.47,95.56695015,120.3,331.03,404.16,120.3,29.05,0
2023-06-18 2100,18.04,96.36287407,47.83,326.53,387.34,47.83,9.73,0
2023-06-18 2130,16.38,97.14969743,21.51,321.74,374.72,21.51,3.68,0
2023-06-18 2200,13.83,98.29477001,0,317.35,362.83,0,-0.64,0
2023-06-18 2230,12.5,98.85502287,0,314.6,355.44,0,-0.16,0
2023-06-18 2300,11.19,99.44322622,0,313.41,350.86,0,-0.34,0
2023-06-18 2330,10.49,99.54396305,0,317.41,349.31,0,0.6,0
2023-06-19 0000,9.74,99.86316491,0,314.42,348.37,0,0.21,0
2023-06-19 0030,10.38,99.52671244,0,319.88,349.73,0,0.12,0
2023-06-19 0100,9,99.71501749,0,321.75,347.25,0,0.21,0
2023-06-19 0130,7.67,99.70086594,0,322.1,344,0,-0.33,0
2023-06-19 0200,7.27,99.8883925,0,323.33,341.72,0,0.87,0
2023-06-19 0230,7.82,99.83290374,0,326.71,343.28,0,0.21,0
2023-06-19 0300,7.31,99.82894423,0,325.28,341.78,0,0.13,0
2023-06-19 0330,8.02,99.71626604,0,325.61,341.68,0,1.18,0
2023-06-19 0400,7.04,99.72337295,0,323.18,339.51,0,0.54,0
2023-06-19 0430,6.73,99.90909864,8.62,323.49,339.38,8.62,2.71,0
2023-06-19 0500,7.5,99.84167409,35.91,325.6,342.56,35.91,9.1,0
2023-06-19 0530,8.88,99.42888492,91.81,329.48,351.6,91.81,20.26,0
2023-06-19 0600,10.91,98.75139879,146.34,331.7,361.92,146.34,29.79,0
2023-06-19 0630,12.32,97.51717086,220.9,311.97,372.43,220.9,42.33,0
2023-06-19 0700,13.67,96.71190389,268.28,300.08,382.97,268.28,62.29,0
2023-06-19 0730,15.03,95.67319969,331.61,302.69,393.92,331.61,78.85,0
2023-06-19 0800,16.02,95.08315045,407.71,304.81,404.03,407.71,94.75,0
2023-06-19 0830,16.89,94.67019139,479.01,306.3,413.97,479.01,109.89,0
2023-06-19 0900,17.86,94.36440633,554.59,308.79,425.53,554.59,125.05,0
2023-06-19 0930,18.52,94.20056877,618.92,310.78,436.32,618.92,137.55,0
2023-06-19 1000,19.15,94.19144362,683.34,312.48,446.13,683.34,149.24,0
2023-06-19 1030,19.53,94.15326171,742.76,314.38,456.37,742.76,159.39,0
2023-06-19 1100,20.1,94.14808234,788.32,316.14,467.81,788.32,166.55,0
2023-06-19 1130,20.58,94.19924193,829.73,317.14,476.41,829.73,171.9,0
2023-06-19 1200,20.98,94.16216777,860.13,318.32,482.33,860.13,176.95,0
2023-06-19 1230,21.53,94.03283508,881.19,320.03,486.19,881.19,179,0
2023-06-19 1300,21.91,93.70778938,891.92,319.64,490.07,891.92,182.72,0
2023-06-19 1330,22.33,93.676751,877.66,321.94,494.43,877.66,178.93,0
2023-06-19 1400,22.5,93.58503525,855.44,322.5,490.28,855.44,174.4,0
2023-06-19 1430,22.87,93.37148246,838.19,322.22,490.24,838.19,172.15,0
2023-06-19 1500,23.23,93.42155866,804.67,323.83,487.54,804.67,166.67,0
2023-06-19 1530,23.38,93.24107568,766.49,323.33,485.99,766.49,159.31,0
2023-06-19 1600,23.43,93.14835346,715.03,323.88,481.17,715.03,150.25,0
2023-06-19 1630,23.52,93.13132472,659.25,323.5,472.89,659.25,140.44,0
2023-06-19 1700,23.45,92.9744238,594.32,323.11,466.76,594.32,127.96,0
2023-06-19 1730,23.7,92.97582034,524.98,323.79,459.21,524.98,114.38,0
2023-06-19 1800,23.42,92.92834682,459.43,322.14,448.4,459.43,102.28,0
2023-06-19 1830,23.2,92.91068378,384.11,321.01,438.82,384.11,87.7,0
2023-06-19 1900,23.08,92.80446494,313.53,319.32,430.47,313.53,73.41,0
2023-06-19 1930,22.71,92.87271078,238.49,318.28,420.83,238.49,57.22,0
2023-06-19 2000,22.12,93.14792074,167.84,317.69,411.09,167.84,40.86,0
2023-06-19 2030,20.7,93.89192337,99.71,316.38,397.38,99.71,23.27,0
2023-06-19 2100,17.81,95.17551114,54.66,314.1,381.41,54.66,11.36,0
2023-06-19 2130,16.02,95.81681503,18.26,311.83,367.3,18.26,2.6,0
2023-06-19 2200,13.31,96.7797091,0,308.69,356.11,0,-0.37,0
2023-06-19 2230,11.12,97.52015917,0,304.66,347.94,0,-0.52,0
2023-06-19 2300,9.79,97.99455426,0,301.7,343.22,0,-0.38,0
2023-06-19 2330,8.66,99.14247168,0,298.47,338.56,0,-0.34,0
2023-06-20 0000,7.62,99.6081548,0,298.14,335.72,0,0.49,0
2023-06-20 0030,7.51,99.56231681,0,300.26,334.75,0,0.25,0
2023-06-20 0100,6.52,99.62334469,0,306.61,333.62,0,1.03,0
2023-06-20 0130,6.86,99.82133924,0,312.81,335.01,0,1.31,0
2023-06-20 0200,6,99.49126964,0,316.8,334.5,0,0.78,0
2023-06-20 0230,4.96,100,0,316.37,332.26,0,0.14,0
2023-06-20 0300,4.15,99.98308957,0,315.75,330.39,0,0.83,0
2023-06-20 0330,4.34,99.82224018,0,314.88,328.71,0,0.77,0
2023-06-20 0400,4.19,99.59569839,0.18,314.67,327.62,0.18,1.54,0
2023-06-20 0430,3.29,99.66746014,9.67,314.39,326.41,9.67,3.35,0
2023-06-20 0500,3.56,99.80015286,39.46,305.36,329.22,39.46,10.7,0
2023-06-20 0530,5.65,99.35962808,77.45,307.34,337.19,77.45,17.89,0
2023-06-20 0600,7.8,99.07060917,125.87,309.93,347.85,125.87,27.53,0
2023-06-20 0630,10.34,98.21904357,184.58,310.03,361.13,184.58,39.67,0
2023-06-20 0700,12.91,97.41439207,266.91,300.89,378.31,266.91,56.12,0
2023-06-20 0730,15.87,96.51997677,335.87,302.88,395.81,335.87,76.46,0
2023-06-20 0800,17.85,95.36754775,390.45,308.32,411.63,390.45,91.75,0
2023-06-20 0830,19.66,94.68609476,465.8,313.31,426.31,465.8,105.89,0
2023-06-20 0900,20.74,94.18378212,540.73,317.59,436.42,540.73,120.5,0
2023-06-20 0930,21.26,93.89450602,601.66,320.06,445.78,601.66,132.64,0
2023-06-20 1000,21.46,93.66299633,672.26,320.75,457.02,672.26,145.24,0
2023-06-20 1030,22.03,93.61412351,721.86,322.77,468.57,721.86,153.1,0
2023-06-20 1100,22.49,93.58699299,760.03,324.5,472.86,760.03,159.78,0
2023-06-20 1130,22.88,93.5448175,794.82,326.79,480.08,794.82,165.46,0
2023-06-20 1200,23.1,93.50937615,831.36,329.03,481.57,831.36,170.98,0
2023-06-20 1230,23.5,93.58761237,875.59,335.68,487.58,875.59,180.63,0
2023-06-20 1300,23.6,93.68038365,641.83,348.33,473.54,641.83,129.65,0
2023-06-20 1330,23.67,93.5826052,724.89,354.83,476.97,724.89,150.11,0
2023-06-20 1400,23.95,93.5840015,634.06,372.81,471.43,634.06,132.29,0
2023-06-20 1430,24.16,93.57501502,799.19,362.98,486.04,799.19,167.78,0
2023-06-20 1500,23.39,93.71037742,283.92,373.27,444.55,283.92,57.05,0
2023-06-20 1530,24.22,93.55357096,589.18,358.07,461.66,589.18,124.12,0
2023-06-20 1600,24.59,93.41564408,635.88,359.9,465.52,635.88,134.45,0
2023-06-20 1630,24.57,93.36030783,629.9,339.54,460.49,629.9,135.41,0
2023-06-20 1700,24.59,93.45694757,541.23,353.26,457.17,541.23,116.85,0
2023-06-20 1730,24.35,93.57022432,468.22,343.92,451.6,468.22,102.34,0
2023-06-20 1800,23.66,93.68162196,344.6,359.11,437.37,344.6,77.32,0
2023-06-20 1830,23.9,93.32921895,375.89,333.48,436.35,375.89,85.32,0
2023-06-20 1900,23.57,93.43477764,253.16,330.97,426.75,253.16,57.14,0
2023-06-20 1930,23.16,93.59719066,236.89,330.16,421.68,236.89,56.69,0
2023-06-20 2000,22.72,93.75709756,172.66,330.55,414.85,172.66,42.13,0
2023-06-20 2030,21.93,94.01257134,109.05,328.88,406.07,109.05,26.53,0
2023-06-20 2100,20.43,94.43542948,46.76,326.96,392.11,46.76,10.04,0
2023-06-20 2130,19,94.81498292,5.15,324.44,373.06,5.15,-0.08,0
2023-06-20 2200,16.36,95.99032618,0,320.72,362.81,0,-1.32,0
2023-06-20 2230,13.56,97.31369353,0,316.56,355.71,0,-2,0
2023-06-20 2300,12.73,97.48561072,0,312.88,349.8,0,-0.86,0
2023-06-20 2330,10.23,98.67964815,0,309.13,345.34,0,-0.31,0
2023-06-21 0000,9.77,98.867487,0,307.42,342.68,0,0.84,0
2023-06-21 0030,8.9,99.6286445,0,306.19,340.34,0,0.08,0
2023-06-21 0100,8.84,99.33678182,0,309.13,338.09,0,-0.14,0
2023-06-21 0130,7.86,99.9604052,0,317.04,340.79,0,0.13,0
2023-06-21 0200,7.13,99.92055673,0,323.08,342.24,0,-0.07,0
2023-06-21 0230,7.62,99.50422564,0,323.22,341.59,0,0.25,0
2023-06-21 0300,6.01,99.9506421,0,322.75,338.62,0,0.23,0
2023-06-21 0330,5.7,99.7579277,0,320.93,335.49,0,0.82,0
2023-06-21 0400,5.4,100,1.03,322.98,335.36,1.03,1.06,0
2023-06-21 0430,5.49,99.70614551,12.39,323.12,335.66,12.39,3.73,0
2023-06-21 0500,5.63,99.79223756,56.31,324.15,339.25,56.31,15.41,0
2023-06-21 0530,7.63,99.51932416,93.62,327.72,348.58,93.62,22.57,0
2023-06-21 0600,9.76,99.0104766,122.94,329.88,357.28,122.94,27.58,0
2023-06-21 0630,12.19,98.24945418,240.44,328.07,377.15,240.44,55.62,0
