DoY,u*,H,lE,NEE,PPFD,Ta,VPD,PPFD_gapfilling,Ta_gapfilling,VPD_gapfilling,period
--,m s-1,W m-2,-,umol m-2 s-1,umol m-2 s-1,oC,kPa,umol m-2 s-1,oC,kPa,--
100.01,0.0592,0.931721,0.832301,-99999.0,0.0,3.07,0.0665918102826053,0.0,3.07,0.0665918102826053,2
100.02,0.110807,-99999.0,-99999.0,1.9387510000000001,0.0,2.42,0.04551501028630245,0.0,2.42,0.04551501028630245,2
100.03,0.0874,-99999.0,-99999.0,-99999.0,0.0,1.85,0.050835060306192226,0.0,1.85,0.050835060306192226,2
100.04,0.0491,0.796021,-0.93855,-99999.0,0.0,1.79,0.05946983994281929,0.0,1.79,0.05946983994281929,2
100.05,0.0354,0.15033,1.38622,-99999.0,0.0,1.29,0.05513258978239666,0.0,1.29,0.05513258978239666,2
100.06,0.0346,2.79509,0.533347,-99999.0,0.0,1.23,0.048745010271852074,0.0,1.23,0.048745010271852074,2
100.07,0.0275,-99999.0,2.92323,1.5481,0.0,0.22,0.037239089992620045,0.0,0.22,0.037239089992620045,2
100.08,0.0424,-99999.0,0.802045,-99999.0,0.0,-0.22,0.03784875005315591,0.0,-0.22,0.03784875005315591,2
100.09,0.0874,-99999.0,-99999.0,-99999.0,0.0,-0.33,0.03717928991204911,0.0,-0.33,0.03717928991204911,2
100.1,0.0398,0.333637,2.3985,-99999.0,0.0,-0.91,0.03635673986405141,0.0,-0.91,0.03635673986405141,2
100.11,0.0286,0.556304,1.6088,1.965105,0.0,-0.82,0.0406693701589278,0.0,-0.82,0.0406693701589278,2
100.12,0.0294,-99999.0,0.661112,-99999.0,0.0,-0.77,0.04772220017691797,0.0,-0.77,0.04772220017691797,2
100.13,0.0419,2.17156,0.602134,0.30883299999999997,17.361702127659576,-1.66,0.020756460210513694,17.361702127659576,-1.66,0.020756460210513694,2
100.14,0.0175,2.5357,2.40568,0.32694599999999996,71.46808510638299,-1.49,0.01999104985490785,71.46808510638299,-1.49,0.01999104985490785,2
100.15,0.0631,14.163,10.4282,-1.41902,181.76595744680853,-0.93,0.0377984398993787,181.76595744680853,-0.93,0.0377984398993787,2
100.16,0.0432,3.48305,8.25163,-99999.0,231.51063829787236,0.28,0.06772875993575411,231.51063829787236,0.28,0.06772875993575411,2
100.17,0.161326,31.7061,50.7084,-1.419535,708.6382978723404,2.69,0.16381520035838548,708.6382978723404,2.69,0.16381520035838548,2
100.18,0.0805,53.4839,47.0263,0.570622,777.1702127659574,4.49,0.23984999974561383,777.1702127659574,4.49,0.23984999974561383,2
100.19,0.117391,39.8478,51.6429,-0.173682,905.3404255319149,6.19,0.3112231003641561,905.3404255319149,6.19,0.3112231003641561,2
100.2,0.0914,40.0086,49.9619,-0.934631,1022.3829787234042,7.72,0.4091181998439719,1022.3829787234042,7.72,0.4091181998439719,2
100.21,0.137288,69.6393,66.0905,-2.02949,1111.3617021276598,9.21,0.5075189995934668,1111.3617021276598,9.21,0.5075189995934668,2
100.22,0.145681,59.6807,91.8322,-0.762672,1159.8936170212767,10.4,0.5872249996672689,1159.8936170212767,10.4,0.5872249996672689,2
100.23,0.123251,75.4145,125.773,0.34779,1460.212765957447,11.87,0.6818699005844557,1460.212765957447,11.87,0.6818699005844557,2
100.24,0.269469,33.6776,97.3859,-1.060162,942.5531914893618,12.68,0.8143444994719164,942.5531914893618,12.68,0.8143444994719164,2
100.25,0.296241,50.8151,99.2423,-1.09848,1105.1914893617022,12.88,0.8325817003356821,1105.1914893617022,12.88,0.8325817003356821,2
100.26,0.210467,68.4364,136.724,-0.83472,1620.1063829787236,13.47,0.8891117996614142,1620.1063829787236,13.47,0.8891117996614142,2
100.27,0.276416,68.172,166.998,-0.666202,1415.9787234042553,13.68,0.9163602007208222,1415.9787234042553,13.68,0.9163602007208222,2
100.28,0.129481,10.0937,77.7955,-0.440107,353.8085106382979,13.19,0.8706003007102172,353.8085106382979,13.19,0.8706003007102172,2
100.29,0.16261,38.2793,114.274,-0.613919,971.4468085106383,13.71,0.9303763993391936,971.4468085106383,13.71,0.9303763993391936,2
100.3,0.17969,3.63604,69.3546,-0.447453,332.0425531914894,13.12,0.8584231000581095,332.0425531914894,13.12,0.8584231000581095,2
100.31,0.19275,0.975065,71.2431,-0.47131,419.38297872340434,13.08,0.8616118998155802,419.38297872340434,13.08,0.8616118998155802,2
100.32,0.140257,4.26159,66.3176,-0.217016,506.6170212765958,13.17,0.8742497999478029,506.6170212765958,13.17,0.8742497999478029,2
100.33,0.182349,20.8176,78.9606,-0.513144,838.6595744680852,13.76,0.9864263992890177,838.6595744680852,13.76,0.9864263992890177,2
100.34,0.221279,1.35654,74.5075,-0.504146,447.3191489361703,13.41,0.9060777006224221,447.3191489361703,13.41,0.9060777006224221,2
100.35,0.0758,-3.34834,33.4244,-0.261974,322.5957446808511,13.04,0.8649214995464618,322.5957446808511,13.04,0.8649214995464618,2
100.36,0.105792,6.33894,-99999.0,-0.379539,188.87234042553192,12.59,0.8033567997972515,188.87234042553192,12.59,0.8033567997972515,2
100.37,0.0599,-99999.0,11.7276,-0.264784,184.85106382978722,12.25,0.8205032998231925,184.85106382978722,12.25,0.8205032998231925,2
100.38,0.0325,-0.800283,3.85945,-99999.0,118.38297872340426,10.67,0.5246088000150788,118.38297872340426,10.67,0.5246088000150788,2
100.39,0.0645,-99999.0,-15.8807,-99999.0,53.46808510638298,8.64,0.2953846000380729,53.46808510638298,8.64,0.2953846000380729,2
100.4,0.0659,3.98244,3.86946,-99999.0,1.4042553191489364,6.71,0.23074550033083874,1.4042553191489364,6.71,0.23074550033083874,2
100.41,0.0528,-99999.0,2.37201,-99999.0,0.0,4.99,0.14358989969961655,0.0,4.99,0.14358989969961655,2
100.42,0.0409,-99999.0,0.626915,-99999.0,0.0,4.82,0.11691430000198899,0.0,4.82,0.11691430000198899,2
100.43,0.0348,-99999.0,-99999.0,0.09657500000000002,0.0,3.44,0.07624020983248858,0.0,3.44,0.07624020983248858,2
100.44,0.0328,-99999.0,-99999.0,-99999.0,0.0,2.46,0.0693020801945261,0.0,2.46,0.0693020801945261,2
100.45,0.042,-99999.0,-5.89828,-99999.0,0.0,2.18,0.05357568963885129,0.0,2.18,0.05357568963885129,2
100.46,0.031,0.932622,0.522445,-99999.0,0.0,1.61,0.05387538982740292,0.0,1.61,0.05387538982740292,2
100.47,0.0527,-99999.0,-99999.0,-99999.0,0.0,1.53,0.03482362033802744,0.0,1.53,0.03482362033802744,2
101.0,0.0176,1.79583,0.903782,-99999.0,0.0,0.87,0.02908639992061257,0.0,0.87,0.02908639992061257,2
101.01,0.0564,2.67024,2.33459,0.868605,0.0,0.33,0.024043389905263446,0.0,0.33,0.024043389905263446,2
101.02,0.0217,-99999.0,-99999.0,-99999.0,0.0,-0.26,0.021211219970202144,0.0,-0.26,0.021211219970202144,2
101.03,0.0586,1.75866,1.92605,-99999.0,0.0,-0.67,0.02281785982936224,0.0,-0.67,0.02281785982936224,2
101.04,0.0638,-99999.0,0.924443,-99999.0,0.0,-0.78,0.02212327980813278,0.0,-0.78,0.02212327980813278,2
101.05,0.0534,4.15279,-21.0741,-99999.0,0.0,-1.06,0.018011580002221805,0.0,-1.06,0.018011580002221805,2
101.06,0.0544,0.367145,8.18112,-99999.0,0.0,-1.28,0.016083239869177035,0.0,-1.28,0.016083239869177035,2
101.07,0.0293,0.738701,-99999.0,-99999.0,0.0,-1.51,0.017418060111269007,0.0,-1.51,0.017418060111269007,2
101.08,0.0393,1.42411,-99999.0,-99999.0,0.0,-1.66,0.017380029875088354,0.0,-1.66,0.017380029875088354,2
101.09,0.0325,1.57751,-0.596351,-99999.0,0.0,-1.81,0.0144775597707536,0.0,-1.81,0.0144775597707536,2
101.1,0.0358,1.11275,-99999.0,0.13959500000000002,0.0,-1.92,0.014746759896334893,0.0,-1.92,0.014746759896334893,2
101.11,0.0409,-99999.0,-99999.0,1.462307,0.0,-2.19,0.01556573996308952,0.0,-2.19,0.01556573996308952,2
101.12,0.0271,1.61895,0.424033,-99999.0,0.0,-2.19,0.027731680190166585,0.0,-2.19,0.027731680190166585,2
101.13,0.05,2.33239,-99999.0,-99999.0,46.319148936170215,-1.82,0.02571358988745054,46.319148936170215,-1.82,0.02571358988745054,2
101.14,0.0394,5.61667,2.60104,-99999.0,149.468085106383,-1.34,0.03990629995284589,149.468085106383,-1.34,0.03990629995284589,2
101.15,0.0905,28.3044,17.446,-99999.0,279.44680851063833,0.17,0.08480624982581819,279.44680851063833,0.17,0.08480624982581819,2
101.16,0.0592,28.9676,17.2379,-2.820386,419.4255319148936,2.31,0.15164410016667418,419.4255319148936,2.31,0.15164410016667418,2
101.17,0.0539,19.9734,14.5789,-1.202961,583.5531914893617,3.1,0.1498238002058052,583.5531914893617,3.1,0.1498238002058052,2
101.18,0.0659,32.1001,25.7839,-2.273129,779.5957446808511,5.39,0.20724819962820895,779.5957446808511,5.39,0.20724819962820895,2
101.19,0.0834,31.5962,27.2799,-1.919668,913.0425531914894,7.95,0.3232535001685548,913.0425531914894,7.95,0.3232535001685548,2
101.2,0.0644,49.9252,39.504,-99999.0,1055.2978723404256,9.98,0.47583899983032474,1055.2978723404256,9.98,0.47583899983032474,2
101.21,0.11766,52.3282,61.8126,-1.449192,1188.212765957447,11.31,0.6176740005398091,1188.212765957447,11.31,0.6176740005398091,2
101.22,0.178355,48.0331,61.2107,-0.798187,1295.1914893617022,12.17,0.7352033004057468,1295.1914893617022,12.17,0.7352033004057468,2
101.23,0.136049,46.2326,88.5008,-0.800331,1400.957446808511,12.75,0.878215100380924,1400.957446808511,12.75,0.878215100380924,2
101.24,0.191472,68.2552,116.008,-1.2888,1394.659574468085,13.02,0.9607161993591404,1394.659574468085,13.02,0.9607161993591404,2
101.25,0.0923,66.1857,125.288,-0.848842,1240.1702127659576,13.18,0.9690287992748807,1240.1702127659576,13.18,0.9690287992748807,2
101.26,0.138654,69.0143,125.48,-1.1078299999999999,1575.5744680851064,13.84,1.0602849999004,1575.5744680851064,13.84,1.0602849999004,2
101.27,0.168418,90.2908,159.184,-0.9704499999999999,1314.2553191489365,13.42,1.014404000706394,1314.2553191489365,13.42,1.014404000706394,2
101.28,0.18069,115.185,200.141,-0.864094,1761.6595744680853,13.87,1.0530000005179403,1761.6595744680853,13.87,1.0530000005179403,2
101.29,0.20708,97.7002,177.182,-1.28637,1672.9148936170213,14.06,1.0302380003006224,1672.9148936170213,14.06,1.0302380003006224,2
101.3,0.212794,102.853,203.401,-1.35542,1540.872340425532,14.12,1.046063999743657,1540.872340425532,14.12,1.046063999743657,2
101.31,0.151261,38.3887,115.194,-0.653401,968.6382978723404,13.99,1.0547620006884522,968.6382978723404,13.99,1.0547620006884522,2
101.32,0.127875,38.6898,88.9342,-0.752576,700.3191489361702,13.8,1.0516400005668327,700.3191489361702,13.8,1.0516400005668327,2
101.33,0.162815,14.2727,61.2414,-0.410962,683.7872340425532,14.17,1.1245949997626052,683.7872340425532,14.17,1.1245949997626052,2
101.34,0.131456,24.6181,66.9372,-0.7164659999999999,535.7021276595746,14.24,1.1510710006106883,535.7021276595746,14.24,1.1510710006106883,2
101.35,0.16618,22.7049,63.6442,-0.8992620000000001,702.3191489361702,14.86,1.2129689993334267,702.3191489361702,14.86,1.2129689993334267,2
101.36,0.0894,12.3274,43.1001,-0.37363199999999996,527.3404255319149,14.74,1.1714899997487702,527.3404255319149,14.74,1.1714899997487702,2
101.37,0.0683,5.51548,28.123,-0.18337900000000001,358.0,14.37,1.1258070006476437,358.0,14.37,1.1258070006476437,2
101.38,0.0509,-99999.0,12.8994,1.13145,201.85106382978725,13.45,0.8193691002929899,201.85106382978725,13.45,0.8193691002929899,2
101.39,0.0227,1.45194,5.87176,-0.09037800000000001,75.59574468085107,10.36,0.37612250005198966,75.59574468085107,10.36,0.37612250005198966,2
101.4,0.052,-5.24963,4.49739,-99999.0,1.4255319148936172,7.9,0.2603339994944154,1.4255319148936172,7.9,0.2603339994944154,2
101.41,0.0436,-99999.0,-12.2654,-99999.0,0.0,6.28,0.16345680033207977,0.0,6.28,0.16345680033207977,2
101.42,0.0401,-99999.0,-99999.0,0.158671,0.0,4.64,0.11044390010775906,0.0,4.64,0.11044390010775906,2
101.43,0.0304,-99999.0,-99999.0,-99999.0,0.0,3.64,0.12832370020981632,0.0,3.64,0.12832370020981632,2
101.44,0.0278,1.04964,3.94508,-99999.0,0.0,2.95,0.10654800000586384,0.0,2.95,0.10654800000586384,2
101.45,0.0531,-99999.0,0.828546,-99999.0,0.0,2.19,0.08804200978651444,0.0,2.19,0.08804200978651444,2
101.46,0.0378,0.558469,2.98268,0.8349179999999999,0.0,1.59,0.05821579000325361,0.0,1.59,0.05821579000325361,2
101.47,0.0218,1.14177,2.73488,0.510684,0.0,1.36,0.05097421989729156,0.0,1.36,0.05097421989729156,2
102.0,0.0429,1.35874,1.86025,0.09091600000000002,0.0,0.81,0.0478979798906396,0.0,0.81,0.0478979798906396,2
102.01,0.0422,1.21324,1.6325,-99999.0,0.0,0.34,0.04070949000213808,0.0,0.34,0.04070949000213808,2
102.02,0.0329,1.07007,1.40787,0.249329,0.0,1.65,0.03615736988733165,0.0,1.65,0.03615736988733165,2
102.03,0.0254,-99999.0,1.26872,0.447025,0.0,-0.15,0.029180409944729035,0.0,-0.15,0.029180409944729035,2
102.04,0.0404,0.544827,1.47336,-99999.0,0.0,-0.44,0.028938349843516953,0.0,-0.44,0.028938349843516953,2
102.05,0.0619,1.45035,1.14403,-99999.0,0.0,-0.91,0.02623994995938883,0.0,-0.91,0.02623994995938883,2
102.06,0.0386,0.531132,1.15234,-99999.0,0.0,-0.94,0.026166089766346268,0.0,-0.94,0.026166089766346268,2
102.07,0.0187,-99999.0,0.274523,-99999.0,0.0,-1.05,0.02275856025489187,0.0,-1.05,0.02275856025489187,2
102.08,0.0285,0.581269,0.620153,-99999.0,0.0,-1.2,0.01937613027494045,0.0,-1.2,0.01937613027494045,2
102.09,0.0418,1.10138,0.383067,-99999.0,0.0,-1.31,0.019888630161986498,0.0,-1.31,0.019888630161986498,2
102.1,0.0367,0.143324,0.613065,1.377308,0.0,-1.48,0.019908610226273105,0.0,-1.48,0.019908610226273105,2
102.11,0.0273,0.507895,0.36463,0.39047699999999996,0.0,-1.51,0.020755639949564753,0.0,-1.51,0.020755639949564753,2
102.12,0.0363,-99999.0,-99999.0,-99999.0,0.0,-1.44,0.018878190079681723,0.0,-1.44,0.018878190079681723,2
102.13,0.0317,0.27887,-99999.0,0.297419,46.14893617021277,-1.3,0.022769299938460108,46.14893617021277,-1.3,0.022769299938460108,2
102.14,0.0529,5.82051,4.04409,-99999.0,157.95744680851064,-0.22,0.0495979798297963,157.95744680851064,-0.22,0.0495979798297963,2
102.15,0.0561,-99999.0,7.35727,-99999.0,291.5744680851064,0.93,0.08641125990658605,291.5744680851064,0.93,0.08641125990658605,2
102.16,0.0962,9.02911,16.2554,-1.404823,445.95744680851067,2.34,0.15593190007617164,445.95744680851067,2.34,0.15593190007617164,2
102.17,0.11007,13.2847,24.9937,-0.532714,596.936170212766,4.29,0.2424900996987347,596.936170212766,4.29,0.2424900996987347,2
102.18,0.0353,20.1794,28.9785,-1.177001,718.6170212765958,6.32,0.3567141002675882,718.6170212765958,6.32,0.3567141002675882,2
102.19,0.0903,97.2948,54.5034,-99999.0,921.4255319148937,9.01,0.5253110996307306,921.4255319148937,9.01,0.5253110996307306,2
102.2,0.117471,40.694,66.6354,-0.786899,1054.9787234042553,11.1,0.6690881003591294,1054.9787234042553,11.1,0.6690881003591294,2
102.21,0.189557,42.3584,91.6085,-1.181436,1174.6382978723407,12.97,0.8374031001458029,1174.6382978723407,12.97,0.8374031001458029,2
102.22,0.240004,31.2541,93.3375,-1.006256,1178.5957446808513,14.18,1.0066240007211373,1178.5957446808513,14.18,1.0066240007211373,2
102.23,0.295072,48.5091,123.491,-1.1038,1354.9148936170213,14.48,1.051557000598546,1354.9148936170213,14.48,1.051557000598546,2
102.24,0.266254,41.8905,101.601,-0.592004,1350.5106382978724,14.66,1.0638580006477607,1350.5106382978724,14.66,1.0638580006477607,2
102.25,0.229727,43.5982,107.79,-0.730183,1340.4680851063831,14.97,1.0934070007046834,1340.4680851063831,14.97,1.0934070007046834,2
102.26,0.130066,65.0026,135.141,-0.972075,1398.723404255319,15.2,1.1376019996693998,1398.723404255319,15.2,1.1376019996693998,2
102.27,0.231442,57.7849,123.303,-0.720254,1490.9574468085107,15.67,1.2127369991909447,1490.9574468085107,15.67,1.2127369991909447,2
102.28,0.183006,63.5864,137.618,-0.9471499999999999,1431.1702127659576,15.72,1.2213380005526915,1431.1702127659576,15.72,1.2213380005526915,2
102.29,0.104867,61.5072,136.418,-0.7776719999999999,1368.468085106383,15.94,1.243309000541803,1368.468085106383,15.94,1.243309000541803,2
102.3,0.230078,51.9491,128.137,-0.6847329999999999,1298.3191489361704,16.07,1.2695330002283072,1298.3191489361704,16.07,1.2695330002283072,2
102.31,0.196,54.6986,149.088,-1.15855,1218.936170212766,16.3,1.291050999568764,1218.936170212766,16.3,1.291050999568764,2
102.32,0.208939,32.7811,124.584,-0.5639649999999999,1102.8297872340427,16.16,1.2938149998422404,1102.8297872340427,16.16,1.2938149998422404,2
102.33,0.23614,28.5251,107.436,-0.711107,965.468085106383,16.33,1.3035780007810231,965.468085106383,16.33,1.3035780007810231,2
102.34,0.188026,11.2141,117.833,-0.49562,738.8297872340426,16.17,1.2875800005407925,738.8297872340426,16.17,1.2875800005407925,2
102.35,0.197852,5.09296,89.1471,-0.522128,641.4893617021277,16.19,1.2909639992589206,641.4893617021277,16.19,1.2909639992589206,2
102.36,0.253965,-99999.0,71.7218,-0.18564,519.9574468085107,16.03,1.282857000043581,519.9574468085107,16.03,1.282857000043581,2
102.37,0.189328,-15.6601,62.1103,-0.0348,359.25531914893617,15.74,1.2526380002732154,359.25531914893617,15.74,1.2526380002732154,2
102.38,0.13984,-16.6872,36.1825,0.029206999999999997,209.70212765957447,15.27,1.1959720000209835,209.70212765957447,15.27,1.1959720000209835,2
102.39,0.0748,-10.2076,12.0694,0.155598,79.7872340425532,14.18,1.0539479992396235,79.7872340425532,14.18,1.0539479992396235,2
102.4,0.0703,-99999.0,-99999.0,-99999.0,6.893617021276596,11.54,0.7097934994580886,6.893617021276596,11.54,0.7097934994580886,2
102.41,0.0408,-5.47167,-10.7653,-99999.0,0.0,8.48,0.37710369988491976,0.0,8.48,0.37710369988491976,2
102.42,0.0539,-99999.0,-7.27792,-99999.0,0.0,7.42,0.2905534999288939,0.0,7.42,0.2905534999288939,2
102.43,0.0328,-99999.0,-2.35116,0.18245099999999997,0.0,5.84,0.14225290006578284,0.0,5.84,0.14225290006578284,2
102.44,0.0357,1.18599,1.94734,0.06285199999999991,0.0,4.99,0.08431743023565552,0.0,4.99,0.08431743023565552,2
102.45,0.0148,-99999.0,-0.616761,-99999.0,0.0,4.46,0.08872159978752059,0.0,4.46,0.08872159978752059,2
102.46,0.0471,-99999.0,-1.96624,-99999.0,0.0,4.05,0.0766567198443493,0.0,4.05,0.0766567198443493,2
102.47,0.101456,-3.27593,3.04051,1.7712199999999998,0.0,3.36,0.07427531029062617,0.0,3.36,0.07427531029062617,2
103.0,0.105359,-3.50684,-99999.0,-99999.0,0.0,2.99,0.07613822022711414,0.0,2.99,0.07613822022711414,2
103.01,0.0847,-0.709463,-5.23826,-99999.0,0.0,3.17,0.05478936025221337,0.0,3.17,0.05478936025221337,2
103.02,0.0553,3.91283,-8.66927,-99999.0,0.0,3.15,0.05859286997219737,0.0,3.15,0.05859286997219737,2
103.03,0.0397,1.40754,0.792814,-99999.0,0.0,3.07,0.062177990272773265,0.0,3.07,0.062177990272773265,2
103.04,0.0704,-0.804157,2.55739,-99999.0,0.0,2.62,0.037787299657953355,0.0,2.62,0.037787299657953355,2
103.05,0.0542,-1.82281,-0.660452,-99999.0,0.0,2.59,0.0416819301575897,0.0,2.59,0.0416819301575897,2
103.06,0.0729,-16.0084,28.3955,-99999.0,0.0,2.26,0.05953109964532022,0.0,2.26,0.05953109964532022,2
103.07,0.0535,-11.4036,12.055,-99999.0,0.0,2.73,0.1470395001619389,0.0,2.73,0.1470395001619389,2
103.08,0.0327,-2.98418,-99999.0,-99999.0,0.0,1.69,0.05392979977343071,0.0,1.69,0.05392979977343071,2
103.09,0.0511,-12.6556,13.3227,-99999.0,0.0,2.08,0.052661170092161314,0.0,2.08,0.052661170092161314,2
103.1,0.0539,-5.00621,-99999.0,0.550847,0.0,2.77,0.10027700030594477,0.0,2.77,0.10027700030594477,2
103.11,0.0488,-2.92866,8.69478,-99999.0,0.0,2.7,0.1172516002187054,0.0,2.7,0.1172516002187054,2
103.12,0.0398,2.34366,-4.19845,-99999.0,0.08510638297872342,3.35,0.16255670001238798,0.08510638297872342,3.35,0.16255670001238798,2
103.13,0.0232,-4.81104,15.2081,-99999.0,23.829787234042552,3.14,0.09681584989309577,23.829787234042552,3.14,0.09681584989309577,2
103.14,0.011,-99999.0,2.66794,-99999.0,58.70212765957447,4.06,0.1965381996860902,58.70212765957447,4.06,0.1965381996860902,2
103.15,0.0484,-99999.0,9.46368,-0.291993,123.70212765957447,4.56,0.23230419986435535,123.70212765957447,4.56,0.23230419986435535,2
103.16,0.154657,-99999.0,33.5496,-99999.0,348.02127659574467,5.63,0.2687463997515174,348.02127659574467,5.63,0.2687463997515174,2
103.17,0.15215,-99999.0,40.7175,-99999.0,414.3829787234043,7.27,0.3888663003220554,414.3829787234043,7.27,0.3888663003220554,2
103.18,0.109475,4.6472,29.2859,-0.571901,469.40425531914894,8.69,0.4949215995606746,469.40425531914894,8.69,0.4949215995606746,2
103.19,0.167333,4.26611,61.5594,-0.375649,637.6808510638298,10.54,0.6502894001347386,637.6808510638298,10.54,0.6502894001347386,2
103.2,0.237469,12.0892,82.9356,-0.6352340000000001,817.6595744680852,12.01,0.8041569997077396,817.6595744680852,12.01,0.8041569997077396,2
103.21,0.329856,32.5055,131.783,-1.009052,1105.6808510638298,12.79,0.8916703994019652,1105.6808510638298,12.79,0.8916703994019652,2
103.22,0.371839,38.7666,125.285,-0.970225,1269.3617021276598,13.97,0.9977831000959636,1269.3617021276598,13.97,0.9977831000959636,2
103.23,0.38133,48.1354,175.066,-0.958501,1390.7021276595744,14.59,1.082634999915669,1390.7021276595744,14.59,1.082634999915669,2
103.24,0.404344,45.2948,175.655,-1.015029,1473.4893617021276,15.24,1.1531559991300853,1473.4893617021276,15.24,1.1531559991300853,2
103.25,0.491959,-99999.0,202.668,-1.0567600000000001,1301.9787234042553,15.26,1.1691609995826298,1301.9787234042553,15.26,1.1691609995826298,2
103.26,0.485754,19.3226,162.434,-0.639653,983.5531914893617,15.16,1.1503080007746362,983.5531914893617,15.16,1.1503080007746362,2
103.27,0.468455,5.37676,140.273,-0.457133,824.3829787234042,14.92,1.1237889996004604,824.3829787234042,14.92,1.1237889996004604,2
103.28,0.412092,16.2283,155.615,-0.9610179999999999,773.404255319149,15.06,1.1183999993012606,773.404255319149,15.06,1.1183999993012606,2
